Order ID,Product ID,Sales,Quantity,Discount,Profit
CA-2014-126760,FUR-CH-10003312,674.352,3,0.2,-109.5822
CA-2014-126760,FUR-FU-10004018,134.01,9,0.0,36.1827
US-2014-109162,FUR-CH-10002647,170.352,3,0.2,10.647
CA-2014-101931,FUR-BO-10001337,616.998,6,0.15,-36.294
CA-2015-127593,FUR-FU-10004006,85.3,2,0.0,14.501
US-2017-131849,FUR-FU-10004164,4.95,1,0.0,2.178
CA-2017-154039,FUR-TA-10001932,480.96,3,0.5,-269.3376
CA-2015-157133,FUR-FU-10004904,151.96,5,0.6,-182.352
CA-2015-132486,FUR-CH-10004495,240.784,1,0.2,27.0882
CA-2015-132486,FUR-CH-10004540,191.968,7,0.2,16.7972
CA-2015-132486,FUR-CH-10001854,842.352,3,0.2,42.1176
CA-2015-129896,FUR-FU-10004904,364.704,6,0.2,-36.4704
CA-2015-129896,FUR-FU-10002396,40.256,4,0.2,11.0704
US-2016-163881,FUR-CH-10001394,1684.752,6,0.2,210.594
CA-2015-167010,FUR-FU-10001468,547.136,4,0.2,-68.392
CA-2015-167010,FUR-FU-10001037,7.584,1,0.2,2.37
CA-2015-167010,FUR-BO-10004218,352.45,5,0.5,-211.47
CA-2017-148068,FUR-FU-10002268,9.82,2,0.0,3.2406
US-2017-142573,FUR-TA-10001932,801.6,5,0.5,-448.896
US-2017-142573,FUR-CH-10004218,161.568,2,0.2,10.098
US-2017-142573,FUR-CH-10000513,311.976,3,0.2,-42.8967
CA-2014-103940,FUR-FU-10004671,35.34,2,0.0,13.4292
CA-2016-162082,FUR-BO-10004409,241.332,5,0.32,-14.196
CA-2015-118955,FUR-CH-10001708,197.372,2,0.3,-25.3764
US-2016-143448,FUR-CH-10003379,1424.9,5,0.0,356.225
CA-2017-117863,FUR-FU-10002456,14.56,2,0.0,6.2608
CA-2016-119963,FUR-CH-10003817,255.108,6,0.3,-18.222
CA-2014-133228,FUR-FU-10004020,5.47,1,0.0,2.3521
CA-2016-114951,FUR-FU-10002364,22.14,3,0.0,6.4206
CA-2016-156573,FUR-FU-10001085,44.76,3,0.2,14.547
CA-2017-134838,FUR-FU-10004018,44.67,3,0.0,12.0609
CA-2016-167556,FUR-FU-10004848,414.0,8,0.0,124.2
US-2016-116400,FUR-FU-10003731,39.92,4,0.0,11.1776
CA-2014-114517,FUR-TA-10001676,53.316,2,0.4,-19.5492
CA-2017-119564,FUR-FU-10003096,22.77,3,0.0,9.7911
CA-2016-135265,FUR-CH-10003061,287.968,4,0.2,-3.5996
CA-2016-108735,FUR-BO-10003441,257.499,3,0.15,24.2352
US-2016-159415,FUR-FU-10003798,79.12,5,0.2,13.846
CA-2014-122588,FUR-FU-10001095,52.96,2,0.0,20.1248
CA-2015-161998,FUR-FU-10001095,63.552,3,0.2,14.2992
CA-2015-105627,FUR-BO-10002916,512.94,3,0.0,97.4586
CA-2015-105627,FUR-CH-10002084,860.93,7,0.0,189.4046
CA-2015-105627,FUR-FU-10000308,373.08,6,0.0,82.0776
US-2015-149629,FUR-BO-10004709,231.92,5,0.2,5.798
CA-2014-116834,FUR-FU-10001196,63.47,11,0.0,19.041
CA-2016-145730,FUR-TA-10004915,637.896,3,0.3,-127.5792
CA-2017-144463,FUR-FU-10001215,474.43,11,0.0,199.2606
CA-2014-154963,FUR-CH-10004698,170.058,3,0.3,-4.8588
CA-2014-154963,FUR-CH-10000454,853.93,5,0.3,0.0
CA-2017-130764,FUR-BO-10003034,556.665,5,0.15,6.549
CA-2017-124296,FUR-CH-10002439,232.88,4,0.0,60.5488
CA-2014-110786,FUR-FU-10000550,24.9,5,0.0,8.217
CA-2014-110786,FUR-FU-10000672,70.56,6,0.0,23.9904
CA-2015-137750,FUR-FU-10001979,204.85,5,0.0,57.358
CA-2017-136350,FUR-FU-10003601,276.69,3,0.0,49.8042
CA-2017-136350,FUR-CH-10001891,172.764,2,0.1,32.6332
CA-2014-122931,FUR-TA-10004175,409.272,2,0.4,-81.8544
CA-2014-122931,FUR-TA-10004147,67.176,1,0.4,-20.1528
CA-2015-124058,FUR-CH-10000595,572.16,3,0.2,35.76
CA-2016-145303,FUR-BO-10003159,156.3728,2,0.32,-52.8908
CA-2017-108112,FUR-FU-10003553,220.064,4,0.2,55.016
CA-2017-108112,FUR-FU-10001488,339.136,4,0.2,0.0
US-2014-156559,FUR-BO-10000711,638.82,9,0.0,172.4814
CA-2017-137456,FUR-FU-10001940,15.92,2,0.0,7.0048
CA-2015-105599,FUR-TA-10003837,27.414,3,0.4,-14.1639
CA-2015-153717,FUR-BO-10004360,160.98,1,0.0,20.9274
CA-2017-123239,FUR-FU-10001602,91.032,3,0.2,-2.2758
CA-2017-127313,FUR-FU-10003798,79.12,5,0.2,13.846
CA-2017-112725,FUR-CH-10000863,120.784,1,0.2,-13.5882
CA-2015-136196,FUR-FU-10004017,322.59,3,0.0,64.518
CA-2014-157924,FUR-CH-10000229,433.568,2,0.2,-65.0352
CA-2016-143749,FUR-BO-10002853,81.94,1,0.0,20.485
CA-2015-150875,FUR-TA-10000577,696.42,2,0.0,160.1766
CA-2016-124233,FUR-FU-10002597,24.7,5,0.0,10.374
CA-2014-145387,FUR-FU-10002364,14.76,2,0.0,4.2804
CA-2014-145387,FUR-FU-10000023,17.67,3,0.0,7.7748
CA-2014-145387,FUR-CH-10002320,1604.9,5,0.0,481.47
CA-2014-145387,FUR-TA-10003238,385.686,1,0.3,-60.6078
CA-2017-149881,FUR-BO-10003894,482.664,8,0.15,85.176
CA-2017-134565,FUR-BO-10001519,174.42,3,0.0,41.8608
US-2014-102631,FUR-FU-10003930,94.428,3,0.6,-42.4926
CA-2015-154970,FUR-CH-10003396,61.584,1,0.2,-6.9282
CA-2017-100223,FUR-FU-10003601,332.028,9,0.6,-348.6294
CA-2017-117702,FUR-FU-10000576,1049.2,5,0.0,272.792
CA-2017-117702,FUR-FU-10004270,20.9,5,0.0,7.524
CA-2016-157336,FUR-CH-10004997,751.92,4,0.0,150.384
CA-2014-168130,FUR-CH-10000988,887.103,7,0.1,177.4206
CA-2017-163160,FUR-FU-10001424,10.476,3,0.6,-6.8094
CA-2016-124793,FUR-CH-10002880,196.784,2,0.2,-22.1382
US-2016-131611,FUR-TA-10002774,863.128,8,0.3,-160.2952
US-2016-131611,FUR-BO-10000780,956.6648,7,0.32,-225.0976
US-2017-124821,FUR-TA-10000688,871.4,4,0.0,148.138
CA-2015-166975,FUR-FU-10003930,692.472,11,0.2,190.4298
CA-2016-123806,FUR-FU-10000965,207.76,4,0.0,85.1816
US-2016-107440,FUR-FU-10000550,9.96,2,0.0,3.2868
CA-2014-166989,FUR-CH-10001797,69.264,2,0.1,14.6224
CA-2015-105690,FUR-BO-10003965,246.1328,2,0.32,-76.0116
CA-2017-102407,FUR-TA-10003748,896.328,9,0.2,22.4082
CA-2017-101581,FUR-TA-10002607,177.225,5,0.5,-120.513
CA-2017-169124,FUR-FU-10001215,129.39,3,0.0,54.3438
CA-2017-129021,FUR-FU-10001852,2.784,2,0.2,0.4176
CA-2014-162278,FUR-FU-10000448,63.92,4,0.0,3.196
CA-2014-125829,FUR-TA-10002041,573.728,4,0.2,-64.5444
US-2017-136189,FUR-FU-10000175,82.38,6,0.0,25.5378
CA-2015-154795,FUR-FU-10002088,14.368,2,0.2,3.9512
CA-2016-120355,FUR-CH-10001394,631.782,2,0.1,140.396
CA-2016-120355,FUR-FU-10004053,60.72,3,0.0,26.1096
CA-2017-162565,FUR-FU-10004306,77.72,1,0.6,-66.062
CA-2017-162565,FUR-CH-10003973,520.464,2,0.3,-14.8704
CA-2014-166954,FUR-FU-10003708,303.25,5,0.0,63.6825
CA-2014-166954,FUR-CH-10003973,1487.04,5,0.2,148.704
CA-2015-152891,FUR-TA-10001857,253.176,3,0.2,-31.647
US-2015-122784,FUR-BO-10004690,384.944,4,0.3,-126.4816
US-2015-122784,FUR-BO-10002545,913.43,5,0.3,-52.196
CA-2017-111556,FUR-BO-10003159,183.968,2,0.2,-25.2956
US-2014-138758,FUR-CH-10002880,172.186,2,0.3,-46.7362
US-2014-138758,FUR-FU-10003039,69.008,2,0.2,12.0764
CA-2016-131737,FUR-FU-10004306,971.5,5,0.0,252.59
CA-2014-160157,FUR-FU-10003773,190.848,3,0.2,-21.4704
CA-2017-159464,FUR-BO-10003546,302.94,3,0.0,75.735
CA-2017-119452,FUR-CH-10004495,1805.88,6,0.0,523.7052
CA-2016-168893,FUR-FU-10002885,24.1,5,0.0,9.158
CA-2016-168893,FUR-TA-10003392,842.94,3,0.0,160.1586
CA-2015-121965,FUR-FU-10000732,12.56,2,0.0,4.0192
CA-2016-147137,FUR-FU-10000221,25.4,5,0.0,8.636
CA-2016-147137,FUR-BO-10001811,1279.165,5,0.15,225.735
US-2015-146745,FUR-CH-10002372,129.568,2,0.2,-12.9568
US-2017-125717,FUR-FU-10001979,32.776,1,0.2,3.2776
CA-2017-168641,FUR-BO-10000780,321.568,2,0.2,-16.0784
CA-2017-156895,FUR-CH-10003535,128.058,3,0.3,-23.7822
CA-2017-121300,FUR-CH-10003774,63.686,1,0.3,-15.4666
CA-2017-121300,FUR-TA-10004442,344.22,2,0.4,-189.321
CA-2017-121300,FUR-FU-10004586,21.248,4,0.2,7.4368
CA-2017-130211,FUR-TA-10003748,248.98,2,0.0,54.7756
CA-2017-105921,FUR-TA-10001095,418.296,3,0.2,5.2287
CA-2014-150798,FUR-FU-10000221,8.128,2,0.2,1.4224
CA-2014-150798,FUR-CH-10000015,909.72,6,0.3,-51.984
CA-2017-112753,FUR-BO-10004015,917.9235,9,0.15,75.5937
US-2014-138247,FUR-FU-10002554,23.99,1,0.0,5.5177
CA-2017-167003,FUR-TA-10001520,171.288,3,0.2,-6.4233
CA-2016-119935,FUR-FU-10001085,37.3,2,0.0,17.158
CA-2016-120873,FUR-CH-10000847,290.98,1,0.0,75.6548
CA-2014-109491,FUR-FU-10000221,20.32,4,0.0,6.9088
CA-2014-107454,FUR-FU-10004018,89.34,6,0.0,24.1218
US-2017-105046,FUR-FU-10004848,39.08,4,0.0,14.4596
CA-2016-118759,FUR-CH-10002335,408.006,2,0.1,72.5344
CA-2014-140403,FUR-CH-10002774,122.352,3,0.2,13.7646
CA-2017-138464,FUR-FU-10003142,15.84,3,0.0,4.9104
CA-2015-104129,FUR-TA-10004152,493.92,7,0.3,-28.224
CA-2015-126557,FUR-CH-10004477,383.607,9,0.3,-5.4801
CA-2015-126557,FUR-FU-10001861,7.76,1,0.6,-2.134
US-2014-165862,FUR-TA-10002855,351.216,3,0.2,4.3902
US-2014-106334,FUR-CH-10004886,230.28,3,0.2,23.028
CA-2014-110219,FUR-CH-10001146,127.869,3,0.3,-9.1335
CA-2015-118871,FUR-FU-10002111,36.4,5,0.0,13.832
CA-2017-129490,FUR-CH-10003298,419.136,4,0.2,-57.6312
CA-2014-169460,FUR-FU-10004017,76.14,3,0.0,26.649
CA-2016-139395,FUR-FU-10003724,33.48,4,0.0,8.7048
CA-2016-120250,FUR-FU-10003424,25.632,3,0.2,3.8448
US-2017-163790,FUR-FU-10002508,25.02,3,0.0,10.5084
CA-2016-129868,FUR-CH-10003535,146.352,3,0.2,-5.4882
CA-2016-129868,FUR-TA-10003473,902.712,3,0.2,33.8517
CA-2015-146948,FUR-CH-10004853,150.98,1,0.0,43.7842
US-2017-141852,FUR-FU-10000023,47.12,8,0.0,20.7328
CA-2015-117800,FUR-CH-10000785,542.94,3,0.0,141.1644
CA-2017-147228,FUR-FU-10000023,14.136,3,0.2,4.2408
US-2015-126235,FUR-FU-10000719,17.14,2,0.0,6.1704
CA-2017-168396,FUR-FU-10000723,123.96,3,0.0,11.1564
CA-2015-130456,FUR-BO-10003893,586.398,6,0.15,34.494
CA-2017-130141,FUR-CH-10000749,579.136,4,0.2,-28.9568
CA-2016-143910,FUR-CH-10000225,145.764,2,0.1,-8.098
CA-2016-139556,FUR-CH-10004983,434.646,3,0.1,62.7822
CA-2015-112130,FUR-CH-10002965,844.116,6,0.3,-36.1764
CA-2016-116547,FUR-FU-10000076,79.92,4,0.0,34.3656
US-2017-133200,FUR-BO-10001601,623.4648,7,0.32,-119.1918
CA-2016-133550,FUR-FU-10002918,272.94,3,0.0,30.0234
CA-2017-139416,FUR-FU-10003832,15.008,2,0.2,1.5008
CA-2016-159912,FUR-TA-10004152,241.92,4,0.4,-56.448
CA-2016-159912,FUR-BO-10002853,163.88,4,0.5,-81.94
CA-2014-138681,FUR-FU-10001876,51.968,2,0.2,10.3936
CA-2014-138681,FUR-CH-10004860,242.352,3,0.2,-42.4116
US-2015-138121,FUR-CH-10003846,302.94,3,0.0,48.4704
US-2015-138121,FUR-CH-10004875,142.36,2,0.0,38.4372
US-2015-138121,FUR-CH-10003817,546.66,9,0.0,136.665
US-2015-138121,FUR-FU-10002116,212.13,3,0.0,14.8491
CA-2017-140298,FUR-FU-10001967,7.996,1,0.6,-6.9965
CA-2016-158435,FUR-FU-10003975,173.24,4,0.0,17.324
CA-2014-108273,FUR-FU-10002116,56.568,2,0.6,-74.9526
CA-2017-143126,FUR-TA-10002958,521.96,2,0.0,88.7332
CA-2014-106229,FUR-TA-10002041,268.935,3,0.5,-209.7693
CA-2014-119151,FUR-BO-10003159,275.952,3,0.2,-37.9434
US-2015-103996,FUR-FU-10004586,19.92,3,0.0,9.5616
CA-2016-120530,FUR-CH-10000454,658.746,3,0.1,146.388
CA-2015-105725,FUR-TA-10001676,35.544,1,0.2,-0.8886
CA-2016-120005,FUR-FU-10000672,35.28,3,0.0,11.9952
CA-2017-103499,FUR-CH-10001482,209.568,2,0.2,-23.5764
CA-2017-119746,FUR-FU-10004909,6.464,1,0.6,-4.04
CA-2014-150301,FUR-CH-10002647,63.882,1,0.1,10.647
CA-2014-159310,FUR-CH-10002758,683.144,4,0.3,0.0
CA-2015-104346,FUR-BO-10003450,69.576,4,0.7,-143.7904
CA-2015-104346,FUR-FU-10002456,52.416,9,0.2,15.0696
CA-2015-104346,FUR-FU-10001473,54.92,5,0.2,10.984
CA-2015-104346,FUR-TA-10000849,364.95,5,0.5,-248.166
CA-2015-144722,FUR-FU-10001215,43.13,1,0.0,18.1146
US-2016-148901,FUR-FU-10002396,30.192,3,0.2,8.3028
CA-2017-136364,FUR-FU-10002501,91.008,9,0.2,19.3392
CA-2016-121370,FUR-CH-10000785,380.058,3,0.3,-21.7176
CA-2016-121370,FUR-FU-10002813,48.576,3,0.2,9.7152
CA-2016-140018,FUR-CH-10003817,127.554,3,0.3,-9.111
CA-2016-140018,FUR-FU-10001876,77.952,3,0.2,15.5904
CA-2017-154123,FUR-FU-10000629,27.58,2,0.0,11.5836
CA-2014-107818,FUR-CH-10000454,975.92,5,0.2,121.99
CA-2014-113320,FUR-FU-10004270,12.54,3,0.0,4.5144
CA-2014-113320,FUR-FU-10001706,9.24,3,0.0,4.4352
CA-2015-137526,FUR-FU-10001861,77.6,4,0.0,38.024
CA-2015-137526,FUR-FU-10004845,464.85,9,0.0,92.97
CA-2017-122490,FUR-CH-10001215,2404.704,6,0.2,150.294
CA-2017-143567,FUR-CH-10000454,975.92,4,0.0,292.776
CA-2016-163167,FUR-CH-10004477,182.67,3,0.0,52.9743
US-2014-122021,FUR-CH-10003761,183.372,2,0.3,-7.8588
US-2014-161613,FUR-CH-10003746,674.058,3,0.3,-19.2588
CA-2017-163125,FUR-CH-10001802,254.058,3,0.3,-32.6646
CA-2016-160304,FUR-BO-10004709,173.94,3,0.0,38.2668
CA-2017-117653,FUR-TA-10003008,91.275,1,0.5,-67.5435
CA-2017-143245,FUR-CH-10000155,897.15,3,0.0,251.202
CA-2014-157147,FUR-BO-10003034,333.999,3,0.15,3.9294
CA-2015-156482,FUR-CH-10001708,1268.82,9,0.0,266.4522
CA-2015-156482,FUR-BO-10002598,283.92,4,0.0,82.3368
CA-2017-107125,FUR-FU-10000732,18.84,3,0.0,6.0288
CA-2014-160262,FUR-FU-10002685,37.4,2,0.0,14.212
CA-2014-156587,FUR-CH-10004477,48.712,1,0.2,5.4801
CA-2015-122406,FUR-CH-10001973,110.98,1,0.0,15.5372
US-2016-153815,FUR-CH-10000513,207.984,2,0.2,-28.5978
US-2016-153815,FUR-FU-10004090,35.568,2,0.2,5.7798
CA-2016-149279,FUR-CH-10004287,1325.76,6,0.2,149.148
CA-2015-153038,FUR-FU-10000221,20.32,5,0.2,3.556
US-2017-139647,FUR-BO-10004467,209.979,7,0.7,-356.9643
CA-2014-153850,FUR-FU-10002960,35.168,7,0.2,9.6712
CA-2014-127558,FUR-FU-10002505,10.11,3,0.0,3.2352
CA-2016-133795,FUR-FU-10003731,39.92,4,0.0,11.1776
US-2017-130953,FUR-CH-10004626,302.67,3,0.0,72.6408
CA-2016-155166,FUR-CH-10003968,212.94,3,0.0,25.5528
CA-2015-103954,FUR-BO-10004690,687.4,5,0.0,48.118
CA-2014-169803,FUR-TA-10000688,653.55,3,0.0,111.1035
CA-2015-136469,FUR-TA-10001520,199.836,4,0.3,-37.1124
CA-2016-158694,FUR-FU-10000965,467.46,9,0.0,191.6586
CA-2015-141243,FUR-BO-10003272,1352.3976,9,0.32,-437.5404
CA-2015-136798,FUR-FU-10000723,123.96,3,0.0,11.1564
CA-2017-142090,FUR-TA-10001889,1781.682,7,0.4,-653.2834
CA-2014-124478,FUR-FU-10002088,53.88,6,0.0,22.6296
CA-2014-134572,FUR-TA-10001705,744.1,5,0.3,-95.67
CA-2014-134572,FUR-TA-10004442,401.59,2,0.3,-131.951
US-2017-133312,FUR-BO-10002213,359.499,3,0.15,-29.6058
US-2014-140452,FUR-TA-10004086,214.95,5,0.5,-120.372
US-2014-140452,FUR-FU-10002088,10.776,3,0.6,-4.8492
CA-2014-116568,FUR-CH-10002439,186.304,4,0.2,13.9728
CA-2015-153073,FUR-FU-10001025,17.496,9,0.6,-7.4358
CA-2014-160766,FUR-TA-10001039,464.292,9,0.4,-108.3348
CA-2017-146626,FUR-FU-10002501,101.12,8,0.0,37.4144
CA-2016-128972,FUR-FU-10003096,30.36,4,0.0,13.0548
CA-2016-111213,FUR-CH-10000454,1317.492,6,0.1,292.776
CA-2017-161333,FUR-FU-10003039,86.26,2,0.0,29.3284
CA-2017-128734,FUR-FU-10001731,8.544,4,0.2,1.9224
CA-2017-128734,FUR-CH-10001394,842.376,3,0.2,105.297
US-2015-124219,FUR-FU-10000305,212.94,3,0.0,34.0704
CA-2017-163006,FUR-CH-10000229,569.058,3,0.3,-178.8468
CA-2017-163006,FUR-FU-10003799,14.224,2,0.6,-10.3124
CA-2014-111192,FUR-BO-10002916,1367.84,8,0.0,259.8896
CA-2016-115378,FUR-CH-10000863,301.96,2,0.0,33.2156
CA-2015-161627,FUR-CH-10003968,170.352,3,0.2,-17.0352
CA-2014-121006,FUR-CH-10004997,563.94,3,0.0,112.788
CA-2016-122903,FUR-CH-10002024,3504.9,5,0.0,700.98
CA-2017-106432,FUR-BO-10004360,328.3992,3,0.32,-91.7586
US-2015-120502,FUR-FU-10004973,37.68,2,0.0,15.8256
CA-2015-115567,FUR-CH-10000015,1516.2,7,0.0,394.212
CA-2014-101560,FUR-FU-10003773,397.6,5,0.0,43.736
CA-2015-142454,FUR-FU-10004018,104.23,7,0.0,28.1421
CA-2017-145653,FUR-CH-10004875,498.26,7,0.0,134.5302
CA-2014-140487,FUR-BO-10000711,212.94,3,0.0,57.4938
CA-2016-119865,FUR-BO-10003272,353.568,2,0.2,-44.196
CA-2017-124436,FUR-TA-10001095,697.16,5,0.2,8.7145
CA-2017-124436,FUR-FU-10001185,30.93,1,0.0,12.6813
CA-2014-115084,FUR-CH-10004626,605.34,6,0.0,145.2816
CA-2017-131037,FUR-TA-10001768,210.008,1,0.2,2.6251
CA-2014-166744,FUR-FU-10004952,164.22,3,0.0,50.9082
CA-2014-166744,FUR-BO-10001337,362.94,3,0.0,36.294
CA-2016-156265,FUR-TA-10001691,136.464,2,0.2,15.3522
CA-2015-125185,FUR-CH-10002647,99.372,2,0.3,-7.098
CA-2015-125185,FUR-FU-10003247,33.568,2,0.2,-5.4548
CA-2014-105165,FUR-TA-10004154,200.795,1,0.3,-22.948
CA-2017-144484,FUR-FU-10000260,32.36,4,0.0,11.6496
CA-2017-125913,FUR-FU-10001487,27.92,4,0.0,8.0968
CA-2017-125913,FUR-TA-10001520,399.672,7,0.2,-14.9877
CA-2015-162887,FUR-CH-10000595,715.2,3,0.0,178.8
CA-2014-113859,FUR-CH-10004698,340.116,6,0.3,-9.7176
CA-2015-105158,FUR-FU-10001706,6.16,2,0.0,2.9568
CA-2017-105991,FUR-BO-10004467,89.991,3,0.7,-152.9847
CA-2014-146283,FUR-CH-10004287,966.7,5,0.3,-13.81
CA-2015-111073,FUR-TA-10004086,51.588,1,0.4,-15.4764
CA-2017-108791,FUR-FU-10004018,14.89,1,0.0,4.0203
CA-2016-113831,FUR-TA-10002645,2275.5,10,0.0,386.835
US-2014-139500,FUR-CH-10002017,37.296,2,0.3,-1.0656
US-2014-166310,FUR-FU-10001546,8.544,2,0.6,-7.476
US-2016-168410,FUR-FU-10000629,68.95,5,0.0,28.959
CA-2017-131254,FUR-CH-10003774,191.058,3,0.3,-46.3998
CA-2017-137876,FUR-FU-10000222,64.96,2,0.0,21.4368
CA-2016-154060,FUR-CH-10002304,187.056,9,0.2,11.691
US-2017-162558,FUR-FU-10002364,11.808,2,0.2,1.3284
US-2017-162558,FUR-FU-10004864,9.656,1,0.2,1.5691
US-2017-162558,FUR-TA-10000198,2314.116,7,0.4,-1002.7836
US-2017-162558,FUR-FU-10003691,19.76,2,0.2,5.928
CA-2015-119508,FUR-FU-10004270,25.08,6,0.0,9.0288
CA-2016-123120,FUR-FU-10004748,63.94,1,0.0,24.9366
CA-2014-103331,FUR-FU-10001731,10.68,4,0.0,4.0584
CA-2014-113768,FUR-CH-10002439,279.456,6,0.2,20.9592
US-2017-126060,FUR-BO-10003433,198.272,8,0.2,-32.2192
CA-2016-122017,FUR-FU-10000672,70.56,6,0.0,23.9904
US-2017-136721,FUR-FU-10004665,273.96,2,0.0,71.2296
US-2017-136721,FUR-FU-10004188,306.9,3,0.0,79.794
CA-2015-118738,FUR-TA-10002607,347.361,7,0.3,-69.4722
US-2014-123183,FUR-BO-10000362,1025.88,6,0.0,235.9524
US-2016-147340,FUR-FU-10002501,63.2,5,0.0,23.384
CA-2016-117681,FUR-BO-10001798,556.665,5,0.15,6.549
CA-2016-153598,FUR-FU-10001085,111.9,6,0.0,51.474
US-2016-108497,FUR-BO-10004218,599.165,5,0.15,35.245
CA-2014-136861,FUR-FU-10001967,31.984,2,0.2,1.999
CA-2014-103317,FUR-FU-10001591,19.52,2,0.2,5.368
CA-2014-103317,FUR-FU-10003192,213.216,3,0.2,15.9912
US-2014-119081,FUR-FU-10003464,40.56,2,0.0,12.9792
CA-2017-130631,FUR-FU-10004093,68.46,2,0.0,20.538
CA-2017-116680,FUR-TA-10001771,1478.272,8,0.2,92.392
CA-2017-101574,FUR-FU-10001706,9.24,3,0.0,4.4352
CA-2014-146591,FUR-BO-10001972,181.47,5,0.7,-320.597
CA-2016-122448,FUR-CH-10002774,122.352,3,0.2,13.7646
CA-2014-132451,FUR-CH-10000454,585.552,3,0.2,73.194
CA-2017-116946,FUR-FU-10000320,13.36,5,0.2,4.008
CA-2017-116946,FUR-BO-10000468,102.018,7,0.7,-183.6324
CA-2017-148999,FUR-CH-10002044,419.136,4,0.2,-68.1096
CA-2017-134495,FUR-CH-10003774,218.352,3,0.2,-19.1058
CA-2014-105249,FUR-BO-10000330,411.332,4,0.15,-4.8392
CA-2017-164378,FUR-CH-10002084,664.146,6,0.1,88.5528
CA-2017-127782,FUR-FU-10001847,3.312,1,0.2,0.6624
CA-2015-168529,FUR-FU-10001588,145.9,5,0.0,62.737
CA-2017-117667,FUR-CH-10004540,239.96,10,0.3,-10.284
CA-2017-117667,FUR-FU-10004093,54.768,2,0.2,6.846
US-2017-150595,FUR-CH-10000513,181.986,2,0.3,-54.5958
CA-2016-134936,FUR-TA-10001086,455.97,6,0.5,-218.8656
CA-2017-151008,FUR-FU-10002396,25.16,2,0.0,10.5672
US-2014-159618,FUR-BO-10004467,67.9932,1,0.32,-12.9987
CA-2017-116113,FUR-FU-10002963,10.16,2,0.0,3.4544
CA-2015-125066,FUR-FU-10003829,6.16,2,0.0,1.9712
CA-2017-157966,FUR-CH-10003606,89.768,1,0.3,-2.5648
CA-2016-136686,FUR-FU-10004864,383.64,6,0.0,122.7648
CA-2017-137498,FUR-CH-10003833,243.92,5,0.2,-15.245
CA-2017-163818,FUR-FU-10000076,19.98,1,0.0,8.5914
CA-2014-116673,FUR-FU-10003829,6.16,2,0.0,1.9712
CA-2014-164742,FUR-CH-10002880,245.98,2,0.0,27.0578
CA-2016-134516,FUR-FU-10001546,17.088,2,0.2,1.068
CA-2016-134516,FUR-CH-10002880,98.392,1,0.2,-11.0691
CA-2017-125745,FUR-FU-10001591,19.52,2,0.2,5.368
US-2016-124163,FUR-CH-10004218,201.96,2,0.0,50.49
US-2016-124163,FUR-FU-10000755,68.64,11,0.0,17.16
CA-2014-126683,FUR-FU-10001706,6.16,2,0.0,2.9568
CA-2014-126683,FUR-TA-10002958,2348.82,9,0.0,399.2994
CA-2017-148810,FUR-CH-10001545,273.552,3,0.2,-13.6776
US-2016-146066,FUR-TA-10002530,815.292,9,0.4,-339.705
CA-2014-127614,FUR-TA-10003715,1256.22,6,0.0,75.3732
CA-2017-113208,FUR-FU-10004245,60.84,3,0.0,23.1192
CA-2014-154893,FUR-CH-10004287,1325.76,6,0.2,149.148
CA-2014-154893,FUR-CH-10000595,572.16,3,0.2,35.76
CA-2016-127985,FUR-FU-10003274,7.04,4,0.0,3.0976
CA-2017-127117,FUR-FU-10004018,74.45,5,0.0,20.1015
CA-2015-104241,FUR-FU-10001473,192.22,14,0.0,69.1992
CA-2017-142342,FUR-BO-10002613,1194.165,5,0.15,210.735
CA-2016-145261,FUR-TA-10002530,377.45,5,0.5,-264.215
CA-2016-108875,FUR-FU-10002671,21.44,2,0.2,7.504
CA-2015-141012,FUR-FU-10003192,355.36,4,0.0,92.3936
CA-2014-126802,FUR-FU-10000193,38.976,3,0.6,-50.6688
CA-2014-131541,FUR-FU-10003623,129.888,6,0.2,12.9888
CA-2015-119550,FUR-CH-10002044,275.058,3,0.3,-90.3762
US-2015-138093,FUR-CH-10000785,542.94,3,0.0,141.1644
CA-2016-126165,FUR-TA-10001676,71.088,2,0.2,-1.7772
US-2014-123519,FUR-TA-10002645,136.53,1,0.4,-52.3365
US-2015-160857,FUR-FU-10001095,79.44,3,0.0,30.1872
US-2015-160857,FUR-CH-10002647,127.764,2,0.1,21.294
CA-2017-117324,FUR-BO-10003159,459.92,4,0.0,41.3928
CA-2017-143574,FUR-BO-10002598,638.82,9,0.0,185.2578
CA-2017-143574,FUR-FU-10003976,25.16,2,0.0,8.5544
CA-2014-148614,FUR-FU-10003194,19.3,2,0.0,5.79
US-2017-147886,FUR-FU-10001095,26.48,1,0.0,10.0624
US-2017-147886,FUR-FU-10003829,21.56,7,0.0,6.8992
CA-2014-145800,FUR-TA-10001539,355.455,3,0.5,-184.8366
CA-2016-118514,FUR-CH-10000015,866.4,4,0.0,225.264
CA-2015-119634,FUR-FU-10004270,46.152,3,0.2,12.1149
CA-2017-158169,FUR-FU-10001473,54.92,4,0.0,19.7712
CA-2015-162047,FUR-CH-10004983,1448.82,10,0.1,209.274
CA-2015-103835,FUR-FU-10000010,14.91,3,0.0,4.6221
CA-2016-142398,FUR-CH-10001545,638.288,7,0.2,-31.9144
CA-2014-105270,FUR-CH-10000988,112.648,1,0.2,11.2648
CA-2017-141117,FUR-BO-10001972,217.764,6,0.7,-384.7164
